project_id,project_name,sector,ministry,state,implementing_agency,original_cost,revised_cost,current_expenditure,planned_start_date,planned_completion_date,revised_completion_date,actual_completion_date,month,physical_progress_percentage,financial_progress_percentage,milestone_status,delay_months,source_report,source_url
N18000386,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV PART A [BIKANER III N,,,,PGCIL,2998.0,,126.98,,2025-12-01,2025-12-01,,2024-10-31,4.0,4.2355,,0.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N18000386,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV PART A [BIKANER III N,,,,PGCIL,2998.0,,239.98,,2025-12-01,2025-12-01,,2024-11-30,15.0,8.0047,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N18000387,TS FOR EVACUATION T-1) [BIKANER ] PART D NA II B,,,,PGCIL,2056.0,,112.0,,2025-12-01,2025-12-01,,2024-06-30,8.0,5.4475,,0.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N18000387,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV PART D [NEEMRANA II B,,,,PGCIL,2056.0,,180.0,,2025-12-01,2025-12-01,,2024-10-31,10.0,8.7549,,0.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N18000387,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV PART D [NEEMRANA II B,,,,PGCIL,2056.0,,215.0,,2025-12-01,2025-12-01,,2024-11-30,20.0,10.4572,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N18000388,TS FOR SOLAR ENERGY ZONE IN KARNATAKA [BIDAR TRANSMISSION LTD],,,,PGCIL,2148.0,,0.0,,2026-02-01,2026-02-01,,2024-06-30,1.0,0.0,,0.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N18000388,TS FOR SOLAR ENERGY ZONE IN [BIDAR TRANSMISSION LTD],,,,PGCIL,2148.0,,0.0,,2026-02-01,2026-02-01,,2024-10-31,6.0,0.0,,0.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N18000388,TS FOR SOLAR ENERGY ZONE IN [BIDAR TRANSMISSION LTD],,,,PGCIL,2148.0,,173.0,,2026-02-01,2026-02-01,,2024-11-30,17.0,8.054,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N18000389,TS FOR EVACUATION UNDER PH-III [SIKAR TRANSMISSI,,,,MEGA,2000.0,,0.0,,2025-08-01,2025-08-01,,2024-06-30,0.0,0.0,,0.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N18000389,TS FOR EVACUATION OF POWER UNDER PH-III PART D [SIKAR KHETRI TRANSMISSI,,,,PGCIL,2000.0,,0.0,,2025-08-01,2025-08-01,,2024-10-31,8.0,0.0,,0.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N18000389,TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN [SIKAR KHETRI TRANSMISSI,,,,PGCIL,2000.0,,272.94,,2025-08-01,2025-08-01,,2024-11-30,18.0,13.647,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N18000390,TS FOR EVACUATION OF POWER FROM 7GW REZ IN KHAVDA AREA UNDER PHASE-IV PART E2,,,,PGCIL,679.0,844.1,0.0,,2026-05-01,2026-05-01,,2024-10-31,0.0,0.0,,0.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N18000390,TS FOR EVACUATION OF POWER FROM 7GW REZ IN KHAVDA AREA UNDER PHASE-IV PART E2,,,,PGCIL,679.0,844.1,0.0,,2026-05-01,2026-05-01,,2024-11-30,0.0,0.0,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N18000391,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV,,,,PGCIL,3279.0,,0.0,,2026-08-01,2026-08-01,,2024-10-31,0.0,0.0,,0.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N18000391,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV,,,,PGCIL,3279.0,,0.0,,2026-08-01,2026-08-01,,2024-11-30,0.0,0.0,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N18000392,TS FOR EVACUATION POWER COMPLEX): PART-C,,,,PGCIL,2708.0,,0.0,,2026-08-01,2026-08-01,,2024-10-31,0.0,0.0,,0.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N18000392,TS FOR EVACUATION POWER COMPLEX): PART-C,,,,PGCIL,2708.0,,0.0,,2026-08-01,2026-08-01,,2024-11-30,0.0,0.0,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N18000393,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV PART-C,,,,PGCIL,2227.0,,0.0,,2026-08-01,2026-08-01,,2024-10-31,0.0,0.0,,0.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N18000393,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV PART-C,,,,PGCIL,2227.0,,0.0,,2026-08-01,2026-08-01,,2024-11-30,0.0,0.0,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N18000394,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV PART-E,,,,PGCIL,3251.0,,0.0,,2026-08-01,2026-08-01,,2024-10-31,0.0,0.0,,0.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N18000394,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV PART-E,,,,PGCIL,3251.0,,0.0,,2026-08-01,2026-08-01,,2024-11-30,0.0,0.0,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N18000395,AUGMENTATION OF 1500MVA 3RD 765/400KV TRANSFORMATION CAPACITY AT KURNOOL NEW SUBSTATION,,,,PGCIL,164.0,,0.0,,2025-09-01,2025-09-01,,2024-10-31,0.0,0.0,,0.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N18000395,AUGMENTATION OF 1500MVA 3RD 765/400KV TRANSFORMATION CAPACITY AT KURNOOL NEW SUBSTATION,,,,PGCIL,164.0,,0.0,,2025-09-01,2025-09-01,,2024-11-30,2.0,0.0,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N21000027,"ALL INDIA INSTITUTE RE         OF MEDICAL SCIENCE AT GUWAHATI, ASSAM",,,,HITES,875.0,873.92,740.16,,2021-05-01,2024-11-01,,2024-06-30,98.77,86.0651,,42.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N21000027,"ALL INDIA INSTITUTE OF MEDICAL SCIENCE AT GUWAHATI, ASSA",,,,,875.0,873.92,769.3,,2021-05-01,2024-11-01,,2024-10-31,99.07,89.4535,,42.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N21000027,"ALL INDIA INSTITUTE OF MEDICAL SCIENCE AT GUWAHATI, ASSAM",,,,HITES,875.0,873.92,769.3,,2021-05-01,2024-11-01,,2024-11-30,99.16,89.4535,,42.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N21000029,CONSTRUCTION OF JAMMU AND KASHMIR,,,,CPWD FOR HEALTH,1404.0,1642.0,1359.69,,2023-09-01,2024-08-01,,2024-06-30,99.0,82.8069,,11.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N21000029,"CONSTRUCTION OF AIIMS AT JAMMU VIJAYPUR, SAMBA JAMMU AND KASHMIR",,,,CPWD FOR HEALTH,1404.0,1642.0,1446.12,,2023-09-01,2024-11-01,,2024-10-31,99.6,88.0706,,14.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N21000029,"CONSTRUCTION OF AIIMS AT JAMMU VIJAYPUR, SAMBA JAMMU AND KASHMIR",,,,CPWD FOR HEALTH,1404.0,1642.0,1446.12,,2023-09-01,2024-11-01,,2024-11-30,100.0,88.0706,,14.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N21000031,"COMPREHENSIVE PLANNING, DESIGNING, EXECUTION OF ALL INDIA INSTITUTE OF MEDICAL SCIENCES AT BIBINAGAR",,,,HITES,1110.55,1110.55,550.42,,2024-07-01,2024-10-01,,2024-06-30,68.31,49.5628,,3.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N21000031,"COMPREHENSIVE PLANNING, DESIGNING, EXECUTION OF ALL INDIA INSTITUTE OF MEDICAL SCIENCES AT BIBINAGAR",,,,HITES,1110.55,,623.74,,2024-07-01,2025-03-01,,2024-10-31,0.0,56.165,,8.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N21000031,"COMPREHENSIVE PLANNING, DESIGNING, EXECUTION OF ALL INDIA INSTITUTE OF MEDICAL SCIENCES AT BIBINAGAR",,,,HITES,1110.55,,647.73,,2024-07-01,2025-03-01,,2024-11-30,77.87,58.3252,,8.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N21000032,"ALL INDIA INSTITUTE FARE         OF MEDICAL SCIENCES AT MANETHI, HARYANA.",,,,HITES,1294.34,1294.34,97.69,,2023-03-01,2026-03-01,,2024-06-30,1.42,7.5475,,36.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N21000032,"ALL INDIA INSTITUTE OF MEDICAL SCIENCES AT MANETHI, HARY",,,,,1294.34,1294.34,118.14,,2023-03-01,2026-03-01,,2024-10-31,4.01,9.1274,,36.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N21000032,"ALL INDIA INSTITUTE OF MEDICAL SCIENCES AT MANETHI, HARYANA.",,,,HITES,1294.34,1294.34,118.14,,2023-03-01,2026-03-01,,2024-11-30,5.02,9.1274,,36.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N21000033,500 BEDDED HOSPITAL INCLUDING 50 SUPERSPECIALITY BEDS FOR ESIC AT PUNE,,,,CPWD,429.25,,27.16,,2025-09-01,2025-09-01,,2024-10-31,0.0,6.3273,,0.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N21000033,500 BEDDED HOSPITAL INCLUDING 50 SUPERSPECIALITY BEDS FOR ESIC AT PUNE,,,,CPWD,429.25,,99.08,,2025-09-01,2025-09-01,,2024-11-30,0.0,23.0821,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N22000028,"EXTENSION OF MRTS FROM VELACHERY TO STN. THOMAS, MTP",,,,MRTP,495.74,,627.51,,2013-06-01,2024-10-01,,2024-06-30,98.0,85.4907,,136.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N22000028,"EXTENSION OF MRTS FROM VELACHERY TO STN. THOMAS, MTP",,,,MRTP,495.74,3631.34,631.34,,2013-06-01,2024-12-01,,2024-10-31,98.0,86.0125,,138.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N22000028,"EXTENSION OF MRTS FROM VELACHERY TO STN. THOMAS, MTP",,,,MRTP,495.74,3631.34,631.34,,2013-06-01,2025-01-01,,2024-11-30,98.0,86.0125,,139.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N22000032,MANOHARABAD- KOTHPALL NEW,,,,SCR,1160.48,,1214.9,,2010-03-01,2025-03-01,,2024-06-30,0.0,40.3086,,180.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N22000032,MANOHARABAD-KOTHPALL NEW,,,,,1160.48,,1344.94,,2010-03-01,2025-03-01,,2024-10-31,0.0,44.6231,,180.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N22000032,MANOHARABAD-KOTHPALL NEW,,,,,1160.48,,1365.61,,2010-03-01,2025-03-01,,2024-11-30,0.0,45.3089,,180.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N22000079,MAYLADUTHURAI- THIRUVARUR- KARAIKUDI-THIRU 'PONDI'- AGASTIYAMPALLI,,,,SR,724.69,,1923.59,,2019-02-01,2027-03-01,,2024-06-30,78.0,61.6863,,97.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N22000087,NEW B.G. LINE FROM,,,,NFR,532.87,2132.03,2564.21,,2019-03-01,2024-12-01,,2024-06-30,76.0,58.0784,,69.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N22000087,NEW B.G. LINE FROM ARARIA TO,,,,,532.87,2132.03,2913.58,,2019-03-01,2025-06-01,,2024-10-31,81.0,65.9916,,75.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N22000087,NEW B.G. LINE FROM ARARIA TO,,,,,532.87,2132.03,2959.03,,2019-03-01,2025-06-01,,2024-11-30,81.5,67.021,,75.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N22000092,MUMBAI URBAN,,,,MRTP,5300.0,,284.75,,2014-03-01,2024-03-01,,2024-06-30,77.3,31.0006,,120.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N22000092,MUMBAI URBAN TRANSPORT PROJECT PHASE-II,,,,,5300.0,,7135.77,,2014-03-01,2014-03-01,,2024-10-31,21.0,776.8685,,0.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N22000092,MUMBAI URBAN TRANSPORT PROJECT PHASE-II,,,,,5300.0,,7135.77,,2014-03-01,2014-03-01,,2024-11-30,77.3,776.8685,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N22000100,"BHAIRABI SAIRONG, NL, NEFR",,,,NFR,2393.47,5021.45,7361.87,,2014-03-01,2025-07-01,,2024-06-30,93.0,85.5534,,136.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N22000102,"SEVOK RANGPO, NEFR",,,,NFR,1339.48,,3290.96,,2015-12-01,2023-12-01,,2024-06-30,39.8,41.7798,,96.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N22000108,NEW WORK FOR APARA- VIA,,,,KOMRCL,2397.72,,197.2,,2016-03-01,2016-03-01,,2024-06-30,15.0,8.2245,,0.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N22000108,NEW WORK FOR CONSTRUCTION OF METRO RAILWAY FROM NOAPARA-BARASAI VIA,,,,KOMRCL,2397.72,,197.2,,2016-03-01,2016-03-01,,2024-10-31,17.0,8.2245,,0.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N22000108,NEW WORK FOR CONSTRUCTION OF METRO RAILWAY FROM NOAPARA- BARASAI VIA BIMANBANDER,,,,KOMRCL,2397.72,,197.2,,2016-03-01,2016-03-01,,2024-11-30,17.0,8.2245,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N22000109,NEW WORK FOR RANAGAR TO PORE AND ESHWAR,,,,RVNL,2298.42,,392.84,,2014-03-01,2025-12-01,,2024-06-30,17.0,14.3694,,141.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N22000109,NEW WORK FOR CONSTRUCTION OF METRO RAILWAY FROM BARANAGAR TO BARRACKPORE,,,,RVNL,2298.42,,392.98,,2014-03-01,2025-12-01,,2024-10-31,0.0,14.3745,,141.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N22000109,NEW WORK FOR CONSTRUCTION OF METRO RAILWAY FROM BARANAGAR TO BARRACKPORE AND,,,,RVNL,2298.42,,392.98,,2014-03-01,2025-12-01,,2024-11-30,0.0,14.3745,,141.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N22000110,NEW WORK FOR CB AIRPORT GARIA VIA,,,,RVNL,3951.98,,6817.2,,2016-03-01,2026-03-01,,2024-06-30,73.0,76.0479,,120.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N22000110,NEW WORK FOR CONSTRUCTION OF METRO RAILWAY FROM NSCB AIRPORT TO NEW GARIA VIA,,,,RVNL,3951.98,,7387.4,,2016-03-01,2026-03-01,,2024-10-31,0.0,82.4087,,120.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N22000110,NEW WORK FOR CONSTRUCTION OF METRO RAILWAY FROM NSCB AIRPORT TO NEW GARIA VIA RAJARHAT,,,,RVNL,3951.98,,7387.4,,2016-03-01,2026-03-01,,2024-11-30,0.0,82.4087,,120.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N22000111,NEW WORK FOR KA TO BINOY INESH BAGH.,,,,RVNL,2913.51,,3869.56,,2016-03-01,2026-12-01,,2024-06-30,76.0,80.0399,,129.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N22000111,NEW WORK FOR CONSTRUCTION OF METRO RAILWAY FROM JOKA TO BINOY BADAL DINESH BAGH.,,,,RVNL,2913.51,,3918.86,,2016-03-01,2026-12-01,,2024-10-31,0.0,81.0596,,129.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N22000111,NEW WORK FOR CONSTRUCTION OF METRO RAILWAY FROM JOKA TO BINOY BADAL DINESH BAGH.,,,,RVNL,2913.51,,3918.86,,2016-03-01,2026-12-01,,2024-11-30,0.0,81.0596,,129.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N22000120,RATLAM-MHOW-,,,,WR,3503.69,5677.8,3627.4,,2022-03-01,2026-03-01,,2024-06-30,78.0,58.4733,,48.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N22000120,RATLAM-MHOW-KHANDWA-AKOLA,,,,"GC)                                               (Feb-27)          (5,677.80",3503.69,5677.8,3937.49,,2022-03-01,2027-02-01,,2024-10-31,80.0,63.472,,59.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N22000120,RATLAM-MHOW-KHANDWA-,,,,,3503.69,5677.8,3969.38,,2022-03-01,2027-02-01,,2024-11-30,80.0,63.986,,59.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N22000123,BHUJ-NALIYA(GC),,,,WR,318.24,1531.55,772.23,,2012-03-01,2026-09-01,,2024-06-30,92.0,50.4215,,174.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N22000124,NEW LINE FROM DIMAPUR TO NATIONAL PROJECT,,,,NFR,2326.52,6663.0,3498.12,,2015-03-01,2029-12-01,,2024-06-30,52.0,52.5007,,177.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N22000124,NEW LINE FROM DIMAPUR TO,,,,NFR,2326.52,6663.2,3846.75,,2015-03-01,2029-12-01,,2024-10-31,60.0,57.7313,,177.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N22000124,NEW LINE FROM DIMAPUR TO,,,,NFR,2326.52,6663.2,3908.49,,2015-03-01,2029-12-01,,2024-11-30,62.0,58.6579,,177.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N22000134,CHHAPRA-BALLIA UP,,,,NER,295.0,954.0,963.18,,2019-01-01,2025-02-01,,2024-06-30,92.0,100.9623,,73.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N22000135,EAST WEST METRO KE,,,,MRTP,4874.58,8574.98,8008.94,,2016-03-01,2023-12-01,,2024-06-30,96.2,76.6963,,93.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N22000138,CHOTTAUDEPUR-,,,,WR,1347.26,1793.63,1414.28,,2022-03-01,2026-12-01,,2024-06-30,58.0,78.8502,,57.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N22000139,DAHOD-INDORE VIA,,,,WR,1640.04,1873.1,1876.45,,2022-03-01,2028-02-01,,2024-06-30,58.0,65.3108,,71.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N22000139,"DAHOD-INDORE VIA SARDARPUR,",,,,,1640.04,1873.1,2145.2,,2022-03-01,2027-02-01,,2024-10-31,58.0,74.6647,,59.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N22000139,"DAHOD-INDORE VIA SARDARPUR, JHABUA AND",,,,WR,1640.04,1873.1,2247.16,,2022-03-01,2027-02-01,,2024-11-30,58.0,78.2135,,59.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N22000148,GWALIOR-,,,,NCR,2912.96,746.83,1024.32,,2022-03-01,2024-12-01,,2024-06-30,0.0,26.6362,,33.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N22000148,GWALIOR-SEOPURKALA WITH,,,,,2912.96,746.83,1024.32,,2022-03-01,2024-12-01,,2024-10-31,0.0,26.6362,,33.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N22000148,GWALIOR-SEOPURKALA WITH,,,,,2912.96,746.83,1024.32,,2022-03-01,2024-12-01,,2024-11-30,0.0,26.6362,,33.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N22000181,JAYNAGAR-BIJALPURA A-,,,,ECR,548.0,548.0,544.31,,2020-03-01,2026-03-01,,2024-06-30,78.0,69.4424,,72.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N22000181,JAYNAGAR-BIJALPURA INCLUDING EXTENSION BIJALPURA-,,,,ECR,548.0,548.0,544.31,,2020-03-01,2026-03-01,,2024-10-31,78.0,69.4424,,72.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N22000181,JAYNAGAR-BIJALPURA INCLUDING EXTENSION GC,,,,ECR,548.0,548.0,544.31,,2020-03-01,2026-03-01,,2024-11-30,78.0,69.4424,,72.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N22000183,NEW BONGAIGAON-,,,,NFR,1798.0,,2807.77,,2019-03-01,2024-08-01,,2024-06-30,85.0,99.1322,,65.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
