project_id,month,project_name,sector,ministry,state,agency,original_cost,current_estimated_cost,actual_cost,planned_start_date,planned_completion_date,revised_completion_date,actual_completion_date,monthly_expenditure,physical_progress_percentage,milestone_completed,milestone_delay_days
606479,2023-02-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,95.61,False,7
606479,2023-03-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,96.0,False,8
606479,2023-04-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,95.96,True,5
606479,2023-05-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,95.5,False,5
606479,2023-06-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,94.73,False,6
606479,2023-07-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,93.84,False,7
606479,2023-08-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,93.05,False,7
606479,2023-09-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,92.55,False,8
606479,2023-10-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,92.46,True,5
606479,2023-11-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,92.81,False,5
606479,2023-12-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,93.51,False,6
606479,2024-01-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,94.39,False,7
606479,2024-02-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,95.23,False,7
606479,2024-03-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,95.83,False,8
606479,2024-04-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,96.04,True,5
606479,2024-05-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,95.81,False,5
606479,2024-06-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,95.19,False,6
606479,2024-07-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,94.34,False,7
606479,2024-08-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,93.47,False,7
606479,2024-09-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,92.78,False,8
606479,2024-10-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,92.45,True,5
606479,2024-11-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,92.56,False,5
606479,2024-12-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,93.08,False,6
606479,2025-01-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,93.88,False,7
606479,2025-02-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,94.77,False,7
606479,2025-03-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,95.53,False,8
606479,2025-04-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,95.97,True,5
606479,2025-05-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,95.99,False,5
606479,2025-06-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,95.58,False,6
606479,2025-07-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,94.84,False,7
606479,2025-08-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,93.95,False,7
606479,2025-09-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,93.14,False,8
606479,2025-10-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,92.59,True,5
606479,2025-11-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,92.45,False,5
606479,2025-12-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,92.74,False,6
606479,2026-01-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,93.41,False,7
606479,2026-02-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,94.27,False,7
606479,2026-03-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,95.13,False,8
606479,2026-04-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,95.77,True,5
606479,2026-05-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,96.04,False,5
606479,2026-06-01,Banaras Hindu University [Kayakalp of Institute of Medical Sciences],Education,Department of Higher Education,Assam,Department Implementation Agency,246.0,338.57,342.43,2019-03-30,2022-09-30,2023-05-01,2023-05-15,5.16,95.86,False,6
609019,2019-09-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,501.03,665.0,2019-08-31,2023-03-31,2023-04-07,2024-02-06,6.82,1.51,False,7
609019,2019-10-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,502.62,665.0,2019-08-31,2023-03-31,2023-04-14,2024-02-06,8.2,2.92,False,8
609019,2019-11-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,504.53,665.0,2019-08-31,2023-03-31,2023-04-21,2024-02-06,10.52,4.66,False,9
609019,2019-12-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,506.68,665.0,2019-08-31,2023-03-31,2023-04-29,2024-02-06,10.52,6.83,False,10
609019,2020-01-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,509.03,665.0,2019-08-31,2023-03-31,2023-05-06,2024-02-06,10.52,9.43,False,11
609019,2020-02-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,511.56,665.0,2019-08-31,2023-03-31,2023-05-13,2024-02-06,10.52,12.33,False,12
609019,2020-03-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,514.23,665.0,2019-08-31,2023-03-31,2023-05-20,2024-02-06,10.52,15.36,True,7
609019,2020-04-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,517.04,665.0,2019-08-31,2023-03-31,2023-05-28,2024-02-06,10.52,18.3,False,8
609019,2020-05-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,519.98,665.0,2019-08-31,2023-03-31,2023-06-04,2024-02-06,10.52,20.94,False,9
609019,2020-06-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,523.03,665.0,2019-08-31,2023-03-31,2023-06-11,2024-02-06,10.52,23.18,False,10
609019,2020-07-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,526.19,665.0,2019-08-31,2023-03-31,2023-06-18,2024-02-06,10.52,24.97,False,11
609019,2020-08-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,529.46,665.0,2019-08-31,2023-03-31,2023-06-26,2024-02-06,10.52,26.42,False,12
609019,2020-09-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,532.82,665.0,2019-08-31,2023-03-31,2023-07-03,2024-02-06,10.52,27.68,True,7
609019,2020-10-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,536.27,665.0,2019-08-31,2023-03-31,2023-07-10,2024-02-06,10.52,28.97,False,8
609019,2020-11-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,539.81,665.0,2019-08-31,2023-03-31,2023-07-17,2024-02-06,10.52,30.51,False,9
609019,2020-12-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,543.44,665.0,2019-08-31,2023-03-31,2023-07-25,2024-02-06,10.52,32.43,False,10
609019,2021-01-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,547.14,665.0,2019-08-31,2023-03-31,2023-08-01,2024-02-06,10.52,34.8,False,11
609019,2021-02-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,550.92,665.0,2019-08-31,2023-03-31,2023-08-08,2024-02-06,10.52,37.55,False,12
609019,2021-03-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,554.78,665.0,2019-08-31,2023-03-31,2023-08-15,2024-02-06,10.52,40.53,True,7
609019,2021-04-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,558.71,665.0,2019-08-31,2023-03-31,2023-08-23,2024-02-06,10.52,43.55,False,8
609019,2021-05-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,562.7,665.0,2019-08-31,2023-03-31,2023-08-30,2024-02-06,10.52,46.38,False,9
609019,2021-06-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,566.77,665.0,2019-08-31,2023-03-31,2023-09-06,2024-02-06,10.52,48.85,False,10
609019,2021-07-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,570.9,665.0,2019-08-31,2023-03-31,2023-09-13,2024-02-06,10.52,50.89,False,11
609019,2021-08-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,575.09,665.0,2019-08-31,2023-03-31,2023-09-21,2024-02-06,10.52,52.52,False,12
609019,2021-09-01,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,Department of Higher Education,Punjab,Department Implementation Agency,500.0,579.35,665.0,2019-08-31,2023-03-31,2023-09-28,2024-02-06,10.52,53.86,True,7
